source_collection,doc_id,doc_timestamp,sample_index,node_id,sample_ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,processed_at
node_data_0v3,node_1_1776034504,2026-04-12T22:54:54.000Z,3,node_1,2026-04-12T22:54:54.000Z,589664332,23.97167,82.43835,0,13.08208,82.60702,0.860042,-0.059001,60,
node_data_0v3,node_1_1776034794,2026-04-12T22:59:54.000Z,0,node_1,2026-04-12T22:55:54.000Z,589724332,24.07332,82.70167,0,13.08202,86.31897,0.856583,-0.057983,60,
node_data_0v3,node_1_1776034794,2026-04-12T22:59:54.000Z,1,node_1,2026-04-12T22:56:54.000Z,589784332,24.14832,82.20338,0,13.08288,85.73608,0.860396,-0.062052,60,
node_data_0v3,node_1_1776034794,2026-04-12T22:59:54.000Z,2,node_1,2026-04-12T22:57:54.000Z,589844332,24.26,82.17667,0,13.08254,83.64054,0.858292,-0.060018,60,
node_data_0v3,node_1_1776034794,2026-04-12T22:59:54.000Z,3,node_1,2026-04-12T22:58:54.000Z,589904332,24.34667,82.12,0,13.08221,85.95785,0.859375,-0.062052,60,
node_data_0v3,node_1_1776034794,2026-04-12T22:59:54.000Z,4,node_1,2026-04-12T22:59:54.000Z,589964332,24.44834,81.96004,0,13.08315,84.00777,0.860833,-0.059001,60,
node_data_0v3,node_1_1776034854,2026-04-12T23:00:54.000Z,0,node_1,2026-04-12T23:00:54.000Z,590024332,24.52832,82.03665,0,13.08148,88.31482,0.86325,-0.062052,60,
node_data_0v3,node_1_1776035104,2026-04-12T23:04:54.000Z,0,node_1,2026-04-12T23:01:54.000Z,590084332,24.62832,81.59836,0,13.08215,87.05648,0.863729,-0.057983,60,
node_data_0v3,node_1_1776035104,2026-04-12T23:04:54.000Z,1,node_1,2026-04-12T23:02:54.000Z,590144332,24.70166,81.58331,0,13.08127,89.70438,0.854479,-0.060018,60,
node_data_0v3,node_1_1776035104,2026-04-12T23:04:54.000Z,2,node_1,2026-04-12T23:03:54.000Z,590204331,24.80834,81.72669,0,13.08202,85.90088,0.854354,-0.060018,60,
node_data_0v3,node_1_1776035104,2026-04-12T23:04:54.000Z,3,node_1,2026-04-12T23:04:54.000Z,590264332,24.91667,81.15831,0,13.08198,87.89063,0.859313,-0.056966,60,
node_data_0v3,node_1_1776035394,2026-04-12T23:09:54.000Z,0,node_1,2026-04-12T23:05:54.000Z,590324333,25.00666,80.66837,0,13.08079,89.18966,0.862563,-0.057983,60,
node_data_0v3,node_1_1776035394,2026-04-12T23:09:54.000Z,1,node_1,2026-04-12T23:06:54.000Z,590384332,25.08999,80.58337,0,13.08267,86.5448,0.864208,-0.060018,60,
node_data_0v3,node_1_1776035394,2026-04-12T23:09:54.000Z,2,node_1,2026-04-12T23:07:54.000Z,590444332,25.20833,80.79335,0,13.08358,85.57536,0.865896,-0.06307,60,
node_data_0v3,node_1_1776035394,2026-04-12T23:09:54.000Z,3,node_1,2026-04-12T23:08:54.000Z,590504331,25.27335,80.00168,0,13.0824,86.80624,0.856937,-0.059001,60,
node_data_0v3,node_1_1776035394,2026-04-12T23:09:54.000Z,4,node_1,2026-04-12T23:09:54.000Z,590564332,25.38334,79.83498,0,13.08298,84.53979,0.855625,-0.059001,60,
node_data_0v3,node_1_1776035454,2026-04-12T23:10:54.000Z,0,node_1,2026-04-12T23:10:54.000Z,590624332,25.475,79.62666,0,13.08206,89.18661,0.859354,-0.049845,60,
node_data_0v3,node_1_1776035704,2026-04-12T23:14:54.000Z,0,node_1,2026-04-12T23:11:54.000Z,590684333,25.55999,78.59498,0,13.08327,86.53971,0.856146,-0.061035,60,
node_data_0v3,node_1_1776035704,2026-04-12T23:14:54.000Z,1,node_1,2026-04-12T23:12:54.000Z,590744331,25.64665,78.42999,0,13.08336,85.01282,0.864917,-0.057983,60,
node_data_0v3,node_1_1776035704,2026-04-12T23:14:54.000Z,2,node_1,2026-04-12T23:13:54.000Z,590804331,25.72501,77.29002,0,13.08271,86.01583,0.869104,-0.059001,60,
node_data_0v3,node_1_1776035704,2026-04-12T23:14:54.000Z,3,node_1,2026-04-12T23:14:54.000Z,590864332,25.82334,77.02834,0,13.08327,84.94466,0.868792,-0.060018,60,
node_data_0v3,node_1_1776035994,2026-04-12T23:19:54.000Z,0,node_1,2026-04-12T23:15:54.000Z,590924332,25.90667,75.79668,0,13.08256,88.4257,0.861875,-0.060018,60,
node_data_0v3,node_1_1776035994,2026-04-12T23:19:54.000Z,1,node_1,2026-04-12T23:16:54.000Z,590984332,26.00833,74.81002,0,13.0834,86.11246,0.850208,-0.059001,60,
node_data_0v3,node_1_1776035994,2026-04-12T23:19:54.000Z,2,node_1,2026-04-12T23:17:54.000Z,591044331,26.06332,73.455,0,13.08394,87.03104,0.845,-0.062052,60,
node_data_0v3,node_1_1776035994,2026-04-12T23:19:54.000Z,3,node_1,2026-04-12T23:18:54.000Z,591104331,26.13498,72.60331,0,13.084,85.14709,0.843979,-0.060018,60,
node_data_0v3,node_1_1776035994,2026-04-12T23:19:54.000Z,4,node_1,2026-04-12T23:19:54.000Z,591164331,26.23834,73.03336,0,13.08361,87.81738,0.845,-0.060018,60,
node_data_0v3,node_1_1776036054,2026-04-12T23:20:54.000Z,0,node_1,2026-04-12T23:20:54.000Z,591224332,26.29168,73.12832,0,13.08408,84.76563,0.832313,-0.054932,60,
node_data_0v3,node_1_1776036304,2026-04-12T23:24:54.000Z,0,node_1,2026-04-12T23:21:54.000Z,591284332,26.38001,72.71831,0,13.0829,90.66162,0.823583,-0.064087,60,
node_data_0v3,node_1_1776036304,2026-04-12T23:24:54.000Z,1,node_1,2026-04-12T23:22:54.000Z,591344332,26.45667,73.04501,0,13.0844,86.69128,0.822812,-0.056966,60,
node_data_0v3,node_1_1776036304,2026-04-12T23:24:54.000Z,2,node_1,2026-04-12T23:23:54.000Z,591404332,26.51833,72.41666,0,13.08365,87.51831,0.831125,-0.062052,60,
node_data_0v3,node_1_1776036304,2026-04-12T23:24:54.000Z,3,node_1,2026-04-12T23:24:54.000Z,591464332,26.61831,71.365,0,13.08459,86.8276,0.826479,-0.057983,60,
node_data_0v3,node_1_1776036594,2026-04-12T23:29:54.000Z,0,node_1,2026-04-12T23:25:54.000Z,591524331,26.68499,71.03166,0,13.08338,89.22424,0.847042,-0.061035,60,
node_data_0v3,node_1_1776036594,2026-04-12T23:29:54.000Z,1,node_1,2026-04-12T23:26:54.000Z,591584332,26.75167,70.82999,0,13.08471,85.56824,0.860313,-0.055949,60,
node_data_0v3,node_1_1776036594,2026-04-12T23:29:54.000Z,2,node_1,2026-04-12T23:27:54.000Z,591644332,26.81501,71.12831,0,13.08431,89.04419,0.866042,-0.060018,60,
node_data_0v3,node_1_1776036594,2026-04-12T23:29:54.000Z,3,node_1,2026-04-12T23:28:54.000Z,591704332,26.91501,71.02499,0,13.08517,85.32919,0.860438,-0.059001,60,
node_data_0v3,node_1_1776036594,2026-04-12T23:29:54.000Z,4,node_1,2026-04-12T23:29:54.000Z,591764331,26.98,70.14833,0,13.08506,86.64449,0.847438,-0.056966,60,
node_data_0v3,node_1_1776036654,2026-04-12T23:30:54.000Z,0,node_1,2026-04-12T23:30:54.000Z,591824331,27.05999,69.99665,0,13.08552,85.53873,0.836438,-0.062052,60,
node_data_0v3,node_1_1776036906,2026-04-12T23:34:54.000Z,0,node_1,2026-04-12T23:31:54.000Z,591884331,27.08832,69.61,0,13.08467,86.43494,0.839708,-0.06307,60,
node_data_0v3,node_1_1776036906,2026-04-12T23:34:54.000Z,1,node_1,2026-04-12T23:32:54.000Z,591944332,27.14832,69.23836,0,13.08567,87.35453,0.831354,-0.056966,60,
node_data_0v3,node_1_1776036906,2026-04-12T23:34:54.000Z,2,node_1,2026-04-12T23:33:54.000Z,592004332,27.24501,68.74833,0,13.0854,86.59159,0.829354,-0.062052,60,
node_data_0v3,node_1_1776036906,2026-04-12T23:34:54.000Z,3,node_1,2026-04-12T23:34:54.000Z,592064332,27.32001,69.05332,0,13.08629,83.31095,0.825521,-0.060018,60,
node_data_0v3,node_1_1776037194,2026-04-12T23:39:54.000Z,0,node_1,2026-04-12T23:35:54.000Z,592124332,27.38334,68.89335,0,13.08465,88.8326,0.832812,-0.054932,60,
node_data_0v3,node_1_1776037194,2026-04-12T23:39:54.000Z,1,node_1,2026-04-12T23:36:54.000Z,592184331,27.45167,67.98836,0,13.08586,86.03922,0.835354,-0.062052,60,
node_data_0v3,node_1_1776037194,2026-04-12T23:39:54.000Z,2,node_1,2026-04-12T23:37:54.000Z,592244332,27.48,67.07333,0,13.08623,85.15524,0.832792,-0.062052,60,
node_data_0v3,node_1_1776037194,2026-04-12T23:39:54.000Z,3,node_1,2026-04-12T23:38:54.000Z,592304332,27.54832,66.94001,0,13.08634,87.16329,0.833813,-0.056966,60,
node_data_0v3,node_1_1776037194,2026-04-12T23:39:54.000Z,4,node_1,2026-04-12T23:39:54.000Z,592364332,27.57332,67.04167,0,13.08613,86.84489,0.824479,-0.065104,60,
node_data_0v3,node_1_1776037254,2026-04-12T23:40:54.000Z,0,node_1,2026-04-12T23:40:54.000Z,592424332,27.65,67.15501,0,13.08459,91.49068,0.822771,-0.059001,60,
node_data_0v3,node_1_1776037504,2026-04-12T23:44:54.000Z,0,node_1,2026-04-12T23:41:54.000Z,592484332,27.73834,67.54335,0,13.08621,86.99545,0.823229,-0.06307,60,
node_data_0v3,node_1_1776037504,2026-04-12T23:44:54.000Z,1,node_1,2026-04-12T23:42:54.000Z,592544332,27.80168,66.31834,0,13.08613,87.93945,0.835208,-0.06307,60,
node_data_0v3,node_1_1776037504,2026-04-12T23:44:54.000Z,2,node_1,2026-04-12T23:43:54.000Z,592604331,27.83668,66.66,0,13.08704,84.75546,0.838792,-0.062052,60,
node_data_0v3,node_1_1776037504,2026-04-12T23:44:54.000Z,3,node_1,2026-04-12T23:44:54.000Z,592664332,27.92168,66.65166,0,13.08642,86.54073,0.836229,-0.059001,60,
node_data_0v3,node_1_1776037794,2026-04-12T23:49:54.000Z,0,node_1,2026-04-12T23:45:54.000Z,592724331,28.005,66.28833,0,13.08754,86.67196,0.838688,-0.060018,60,
node_data_0v3,node_1_1776037794,2026-04-12T23:49:54.000Z,1,node_1,2026-04-12T23:46:54.000Z,592784333,28.03833,65.20499,0,13.08644,87.22534,0.838604,-0.060018,60,
node_data_0v3,node_1_1776037794,2026-04-12T23:49:54.000Z,2,node_1,2026-04-12T23:47:54.000Z,592844331,28.07999,64.17833,0,13.08765,86.24471,0.827,-0.057983,60,
node_data_0v3,node_1_1776037794,2026-04-12T23:49:54.000Z,3,node_1,2026-04-12T23:48:54.000Z,592904332,28.15665,64.13833,0,13.08754,85.81848,0.825458,-0.061035,60,
node_data_0v3,node_1_1776037794,2026-04-12T23:49:54.000Z,4,node_1,2026-04-12T23:49:54.000Z,592964331,28.18,63.77665,0,13.08827,86.65466,0.825958,-0.06307,60,
node_data_0v3,node_1_1776037854,2026-04-12T23:50:54.000Z,0,node_1,2026-04-12T23:50:54.000Z,593024331,28.21833,63.83333,0,13.08732,88.40434,0.82675,-0.060018,60,
node_data_0v3,node_1_1776038104,2026-04-12T23:54:54.000Z,0,node_1,2026-04-12T23:51:54.000Z,593084333,28.28335,63.52831,0,13.08765,89.2629,0.817396,-0.059001,60,
node_data_0v3,node_1_1776038104,2026-04-12T23:54:54.000Z,1,node_1,2026-04-12T23:52:54.000Z,593144331,28.33501,63.31834,0,13.08784,86.47868,0.80425,-0.056966,60,
node_data_0v3,node_1_1776038104,2026-04-12T23:54:54.000Z,2,node_1,2026-04-12T23:53:54.000Z,593204333,28.43001,63.88499,0,13.08846,86.00565,0.809438,-0.061035,60,
node_data_0v3,node_1_1776038104,2026-04-12T23:54:54.000Z,3,node_1,2026-04-12T23:54:54.000Z,593264331,28.51833,63.30832,0,13.08854,86.45528,0.813729,-0.060018,60,
node_data_0v3,node_1_1776038394,2026-04-12T23:59:54.000Z,0,node_1,2026-04-12T23:55:54.000Z,593324331,28.62165,63.30666,0,13.08706,90.66061,0.805271,-0.056966,60,
node_data_0v3,node_1_1776038394,2026-04-12T23:59:54.000Z,1,node_1,2026-04-12T23:56:54.000Z,593384332,28.69999,62.73166,0,13.08982,83.16854,0.798375,-0.055949,60,
node_data_0v3,node_1_1776038394,2026-04-12T23:59:54.000Z,2,node_1,2026-04-12T23:57:54.000Z,593444332,28.77668,63.56499,0,13.08904,85.27731,0.801771,-0.061035,60,
node_data_0v3,node_1_1776038394,2026-04-12T23:59:54.000Z,3,node_1,2026-04-12T23:58:54.000Z,593504332,28.86335,62.79502,0,13.08923,85.15524,0.801563,-0.061035,60,
node_data_0v3,node_1_1776038394,2026-04-12T23:59:54.000Z,4,node_1,2026-04-12T23:59:54.000Z,593564332,28.985,62.59501,0,13.08959,86.50716,0.798729,-0.059001,60,
node_data_0v3,node_1_1776038454,2026-04-13T00:00:54.000Z,0,node_1,2026-04-13T00:00:54.000Z,593624332,29.05166,61.85834,0,13.09019,85.27933,0.790625,-0.059001,60,
node_data_0v3,node_1_1776038704,2026-04-13T00:04:54.000Z,0,node_1,2026-04-13T00:01:54.000Z,593684332,29.08999,61.26833,0,13.08775,91.80399,0.792021,-0.062052,60,
node_data_0v3,node_1_1776038704,2026-04-13T00:04:54.000Z,1,node_1,2026-04-13T00:02:54.000Z,593744332,29.15832,61.03502,0,13.08927,88.40027,0.797146,-0.057983,60,
node_data_0v3,node_1_1776038704,2026-04-13T00:04:54.000Z,2,node_1,2026-04-13T00:03:54.000Z,593804332,29.20166,61.34503,0,13.0884,91.23942,0.791917,-0.06307,60,
node_data_0v3,node_1_1776038704,2026-04-13T00:04:54.000Z,3,node_1,2026-04-13T00:04:54.000Z,593864331,29.27835,61.34833,0,13.09031,85.45023,0.782062,-0.060018,60,
node_data_0v3,node_1_1776038994,2026-04-13T00:09:54.000Z,0,node_1,2026-04-13T00:05:54.000Z,593924332,29.33334,61.66001,0,13.08848,90.23743,0.781667,-0.057983,60,
node_data_0v3,node_1_1776038994,2026-04-13T00:09:54.000Z,1,node_1,2026-04-13T00:06:54.000Z,593984332,29.40834,61.17001,0,13.09104,84.86227,0.781542,-0.062052,60,
node_data_0v3,node_1_1776038994,2026-04-13T00:09:54.000Z,2,node_1,2026-04-13T00:07:54.000Z,594044332,29.48667,60.87667,0,13.09025,84.81852,0.782104,-0.059001,60,
node_data_0v3,node_1_1776038994,2026-04-13T00:09:54.000Z,3,node_1,2026-04-13T00:08:54.000Z,594104332,29.56999,60.46835,0,13.09094,84.90702,0.780917,-0.057983,60,
node_data_0v3,node_1_1776038994,2026-04-13T00:09:54.000Z,4,node_1,2026-04-13T00:09:54.000Z,594164332,29.63665,60.95168,0,13.09102,86.16129,0.779896,-0.057983,60,
node_data_0v3,node_1_1776039054,2026-04-13T00:10:54.000Z,0,node_1,2026-04-13T00:10:54.000Z,594224332,29.73501,60.59501,0,13.09108,86.40442,0.781125,-0.060018,60,
node_data_0v3,node_1_1776039304,2026-04-13T00:14:53.000Z,0,node_1,2026-04-13T00:11:53.000Z,594284332,29.83002,60.70168,0,13.0905,89.30257,0.781438,-0.057983,60,
node_data_0v3,node_1_1776039304,2026-04-13T00:14:53.000Z,1,node_1,2026-04-13T00:12:53.000Z,594344332,29.87668,58.91497,0,13.09206,87.12463,0.784771,-0.053914,60,
node_data_0v3,node_1_1776039304,2026-04-13T00:14:53.000Z,2,node_1,2026-04-13T00:13:53.000Z,594404333,29.95667,58.85165,0,13.09229,84.6283,0.778938,-0.061035,60,
node_data_0v3,node_1_1776039304,2026-04-13T00:14:53.000Z,3,node_1,2026-04-13T00:14:53.000Z,594464332,30.01,59.43833,0,13.09239,88.39722,0.784979,-0.059001,60,
node_data_0v3,node_1_1776039594,2026-04-13T00:19:53.000Z,0,node_1,2026-04-13T00:15:53.000Z,594524332,30.09165,59.53833,0,13.09152,86.39425,0.786125,-0.062052,60,
node_data_0v3,node_1_1776039594,2026-04-13T00:19:53.000Z,1,node_1,2026-04-13T00:16:53.000Z,594584332,30.11665,59.24168,0,13.09244,86.50818,0.793146,-0.062052,60,
node_data_0v3,node_1_1776039594,2026-04-13T00:19:53.000Z,2,node_1,2026-04-13T00:17:53.000Z,594644332,30.11665,58.0617,0,13.09281,85.09216,0.791583,-0.059001,60,
node_data_0v3,node_1_1776039594,2026-04-13T00:19:53.000Z,3,node_1,2026-04-13T00:18:53.000Z,594704331,30.09998,58.72168,0,13.09173,86.22029,0.782562,-0.057983,60,
node_data_0v3,node_1_1776039594,2026-04-13T00:19:53.000Z,4,node_1,2026-04-13T00:19:53.000Z,594764331,30.13498,59.35334,0,13.09288,87.29655,0.782813,-0.061035,60,
node_data_0v3,node_1_1776039654,2026-04-13T00:20:53.000Z,0,node_1,2026-04-13T00:20:53.000Z,594824332,30.18999,58.21,0,13.09206,92.42554,0.778667,-0.060018,60,
node_data_0v3,node_1_1776039904,2026-04-13T00:24:53.000Z,0,node_1,2026-04-13T00:21:53.000Z,594884333,30.25501,58.04998,0,13.09319,87.12463,0.777312,-0.055949,60,
node_data_0v3,node_1_1776039904,2026-04-13T00:24:53.000Z,1,node_1,2026-04-13T00:22:53.000Z,594944332,30.34335,57.22832,0,13.09296,88.27006,0.780875,-0.060018,60,
node_data_0v3,node_1_1776039904,2026-04-13T00:24:53.000Z,2,node_1,2026-04-13T00:23:53.000Z,595004332,30.37667,57.52166,0,13.09408,86.67399,0.777771,-0.059001,60,
node_data_0v3,node_1_1776039904,2026-04-13T00:24:53.000Z,3,node_1,2026-04-13T00:24:53.000Z,595064332,30.44667,57.57667,0,13.09452,85.43497,0.782937,-0.056966,60,
node_data_0v3,node_1_1776040194,2026-04-13T00:29:53.000Z,0,node_1,2026-04-13T00:25:53.000Z,595124332,30.52166,56.67833,0,13.09329,90.56193,0.776979,-0.059001,60,
node_data_0v3,node_1_1776040194,2026-04-13T00:29:53.000Z,1,node_1,2026-04-13T00:26:53.000Z,595184332,30.57665,56.42168,0,13.09375,86.11044,0.776479,-0.060018,60,
node_data_0v3,node_1_1776040194,2026-04-13T00:29:53.000Z,2,node_1,2026-04-13T00:27:53.000Z,595244331,30.64998,56.96333,0,13.09368,86.54379,0.783958,-0.061035,60,
node_data_0v3,node_1_1776040194,2026-04-13T00:29:53.000Z,3,node_1,2026-04-13T00:28:53.000Z,595304331,30.75334,57.28166,0,13.09373,87.08496,0.777792,-0.057983,60,
node_data_0v3,node_1_1776040194,2026-04-13T00:29:53.000Z,4,node_1,2026-04-13T00:29:53.000Z,595364332,30.82834,57.68499,0,13.09448,87.0402,0.774459,-0.060018,60,
node_data_0v3,node_1_1776040254,2026-04-13T00:30:53.000Z,0,node_1,2026-04-13T00:30:53.000Z,595424332,30.85001,56.46333,0,13.09462,88.6973,0.774292,-0.059001,60,
node_data_0v3,node_1_1776040504,2026-04-13T00:34:53.000Z,0,node_1,2026-04-13T00:31:53.000Z,595484331,30.87168,56.49834,0,13.09543,88.66171,0.777146,-0.064087,60,
node_data_0v3,node_1_1776040504,2026-04-13T00:34:53.000Z,1,node_1,2026-04-13T00:32:53.000Z,595544332,30.92501,56.59667,0,13.09552,84.54386,0.774625,-0.059001,60,
node_data_0v3,node_1_1776040504,2026-04-13T00:34:53.000Z,2,node_1,2026-04-13T00:33:53.000Z,595604331,30.995,56.62999,0,13.09462,88.74206,0.770979,-0.060018,60,
node_data_0v3,node_1_1776040504,2026-04-13T00:34:53.000Z,3,node_1,2026-04-13T00:34:53.000Z,595664331,31.04833,56.53333,0,13.09606,85.48279,0.772583,-0.060018,60,
node_data_0v3,node_1_1776040794,2026-04-13T00:39:53.000Z,0,node_1,2026-04-13T00:35:53.000Z,595724332,31.10498,56.36,0,13.0945,92.87415,0.776521,-0.059001,60,
node_data_0v3,node_1_1776040794,2026-04-13T00:39:53.000Z,1,node_1,2026-04-13T00:36:53.000Z,595784332,31.14998,55.74835,0,13.0966,86.68417,0.775875,-0.064087,60,
node_data_0v3,node_1_1776040794,2026-04-13T00:39:53.000Z,2,node_1,2026-04-13T00:37:53.000Z,595844332,31.21333,56.13168,0,13.09535,89.14489,0.778333,-0.059001,60,
node_data_0v3,node_1_1776040794,2026-04-13T00:39:53.000Z,3,node_1,2026-04-13T00:38:53.000Z,595904332,31.26001,56.42667,0,13.09619,88.14494,0.782958,-0.061035,60,
node_data_0v3,node_1_1776040794,2026-04-13T00:39:53.000Z,4,node_1,2026-04-13T00:39:53.000Z,595964332,31.31335,56.06001,0,13.09529,89.04419,0.780833,-0.06307,60,
node_data_0v3,node_1_1776040854,2026-04-13T00:40:53.000Z,0,node_1,2026-04-13T00:40:53.000Z,596024332,31.38168,56.39164,0,13.09556,91.95048,0.777917,-0.060018,60,
node_data_0v3,node_1_1776041104,2026-04-13T00:44:53.000Z,0,node_1,2026-04-13T00:41:53.000Z,596084331,31.46501,56.99,0,13.09629,87.86825,0.775541,-0.057983,60,
node_data_0v3,node_1_1776041104,2026-04-13T00:44:53.000Z,1,node_1,2026-04-13T00:42:53.000Z,596144332,31.49333,56.13,0,13.09737,88.58846,0.774396,-0.059001,60,
node_data_0v3,node_1_1776041104,2026-04-13T00:44:53.000Z,2,node_1,2026-04-13T00:43:53.000Z,596204332,31.53166,55.34166,0,13.09648,87.80721,0.775375,-0.054932,60,
node_data_0v3,node_1_1776041104,2026-04-13T00:44:53.000Z,3,node_1,2026-04-13T00:44:53.000Z,596264332,31.57998,55.48667,0,13.09719,87.72684,0.776458,-0.06307,60,
node_data_0v3,node_1_1776041394,2026-04-13T00:49:53.000Z,0,node_1,2026-04-13T00:45:53.000Z,596324332,31.63665,56.17499,0,13.0971,88.7858,0.776208,-0.059001,60,
node_data_0v3,node_1_1776041394,2026-04-13T00:49:53.000Z,1,node_1,2026-04-13T00:46:53.000Z,596384332,31.69666,55.03834,0,13.09785,86.51327,0.773604,-0.062052,60,
node_data_0v3,node_1_1776041394,2026-04-13T00:49:53.000Z,2,node_1,2026-04-13T00:47:53.000Z,596444332,31.69833,54.86334,0,13.09821,85.7432,0.769229,-0.060018,60,
node_data_0v3,node_1_1776041394,2026-04-13T00:49:53.000Z,3,node_1,2026-04-13T00:48:53.000Z,596504332,31.67831,54.43501,0,13.09764,87.86926,0.766604,-0.061035,60,
node_data_0v3,node_1_1776041394,2026-04-13T00:49:53.000Z,4,node_1,2026-04-13T00:49:53.000Z,596564332,31.68999,54.44168,0,13.09983,83.87756,0.763479,-0.062052,60,
node_data_0v3,node_1_1776041454,2026-04-13T00:50:53.000Z,0,node_1,2026-04-13T00:50:53.000Z,596624331,31.68999,54.27333,0,13.09798,89.75729,0.759792,-0.060018,60,
node_data_0v3,node_1_1776041704,2026-04-13T00:54:53.000Z,0,node_1,2026-04-13T00:51:53.000Z,596684332,31.66998,54.27665,0,13.09854,87.99642,0.749313,-0.056966,60,
node_data_0v3,node_1_1776041704,2026-04-13T00:54:53.000Z,1,node_1,2026-04-13T00:52:53.000Z,596744332,31.64499,54.99333,0,13.0985,85.96903,0.744021,-0.055949,60,
node_data_0v3,node_1_1776041704,2026-04-13T00:54:53.000Z,2,node_1,2026-04-13T00:53:53.000Z,596804332,31.64832,54.02668,0,13.09935,87.51017,0.743146,-0.056966,60,
node_data_0v3,node_1_1776041704,2026-04-13T00:54:53.000Z,3,node_1,2026-04-13T00:54:53.000Z,596864332,31.59332,53.74334,0,13.09967,85.60587,0.743229,-0.057983,60,
node_data_0v3,node_1_1776041994,2026-04-13T00:59:53.000Z,0,node_1,2026-04-13T00:55:53.000Z,596924332,31.57665,54.30001,0,13.09665,97.42126,0.752458,-0.057983,60,
node_data_0v3,node_1_1776041994,2026-04-13T00:59:53.000Z,1,node_1,2026-04-13T00:56:53.000Z,596984332,31.64832,54.09499,0,13.09648,92.48148,0.758604,-0.061035,60,
node_data_0v3,node_1_1776041994,2026-04-13T00:59:53.000Z,2,node_1,2026-04-13T00:57:53.000Z,597044332,31.70666,55.18166,0,13.09662,96.57186,0.754125,-0.056966,60,
node_data_0v3,node_1_1776041994,2026-04-13T00:59:53.000Z,3,node_1,2026-04-13T00:58:53.000Z,597104332,31.80335,55.13,0,13.09791,92.4235,0.768688,-0.052897,60,
node_data_0v3,node_1_1776041994,2026-04-13T00:59:53.000Z,4,node_1,2026-04-13T00:59:53.000Z,597164332,31.90835,54.81001,0,13.09819,92.1702,0.771354,-0.060018,60,
node_data_0v3,node_1_1776042054,2026-04-13T01:00:53.000Z,0,node_1,2026-04-13T01:00:53.000Z,597224332,31.98333,54.15501,0,13.09689,98.25643,0.773479,-0.065104,60,
node_data_0v3,node_1_1776042304,2026-04-13T01:04:53.000Z,0,node_1,2026-04-13T01:01:53.000Z,597284332,32.02666,53.39498,0,13.09571,100.4354,0.768063,-0.060018,60,
node_data_0v3,node_1_1776042304,2026-04-13T01:04:53.000Z,1,node_1,2026-04-13T01:02:53.000Z,597344332,32.01167,53.59668,0,13.09706,96.65934,0.770479,-0.059001,60,
node_data_0v3,node_1_1776042304,2026-04-13T01:04:53.000Z,2,node_1,2026-04-13T01:03:53.000Z,597404332,32.06999,53.49669,0,13.09475,103.8452,0.769646,-0.056966,60,
node_data_0v3,node_1_1776042304,2026-04-13T01:04:53.000Z,3,node_1,2026-04-13T01:04:53.000Z,597464333,32.10998,53.35834,0,13.09929,93.99516,0.765979,-0.061035,60,
node_data_0v3,node_1_1776042594,2026-04-13T01:09:53.000Z,0,node_1,2026-04-13T01:05:53.000Z,597524332,32.17332,53.74665,0,13.09377,107.0628,0.758625,-0.059001,60,
node_data_0v3,node_1_1776042604,2026-04-13T01:09:53.000Z,0,node_1,2026-04-13T01:05:53.000Z,597524332,32.17332,53.74665,0,13.09377,107.0628,0.758625,-0.059001,60,
node_data_0v3,node_1_1776042594,2026-04-13T01:09:53.000Z,1,node_1,2026-04-13T01:06:53.000Z,597584332,32.22833,54.11165,0,13.09827,97.55859,0.760313,-0.065104,60,
node_data_0v3,node_1_1776042604,2026-04-13T01:09:53.000Z,1,node_1,2026-04-13T01:06:53.000Z,597584332,32.22833,54.11165,0,13.09827,97.55859,0.760313,-0.065104,60,
node_data_0v3,node_1_1776042594,2026-04-13T01:09:53.000Z,2,node_1,2026-04-13T01:07:53.000Z,597644331,32.26,53.23998,0,13.09781,96.54745,0.760292,-0.060018,60,
node_data_0v3,node_1_1776042604,2026-04-13T01:09:53.000Z,2,node_1,2026-04-13T01:07:53.000Z,597644331,32.26,53.23998,0,13.09781,96.54745,0.760292,-0.060018,60,
node_data_0v3,node_1_1776042594,2026-04-13T01:09:53.000Z,3,node_1,2026-04-13T01:08:53.000Z,597704332,32.30835,53.34001,0,13.09981,95.65531,0.758917,-0.054932,60,
node_data_0v3,node_1_1776042604,2026-04-13T01:09:53.000Z,3,node_1,2026-04-13T01:08:53.000Z,597704332,32.30835,53.34001,0,13.09981,95.65531,0.758917,-0.054932,60,
node_data_0v3,node_1_1776042594,2026-04-13T01:09:53.000Z,4,node_1,2026-04-13T01:09:53.000Z,597764332,32.34501,53.39333,0,13.09846,94.37967,0.75225,-0.061035,60,
node_data_0v3,node_1_1776042604,2026-04-13T01:09:53.000Z,4,node_1,2026-04-13T01:09:53.000Z,597764332,32.34501,53.39333,0,13.09846,94.37967,0.75225,-0.061035,60,
node_data_0v3,node_1_1776042894,2026-04-13T01:14:53.000Z,0,node_1,2026-04-13T01:10:53.000Z,597824331,32.38502,52.49999,0,13.09496,108.7382,0.753958,-0.060018,60,
node_data_0v3,node_1_1776042904,2026-04-13T01:14:53.000Z,0,node_1,2026-04-13T01:10:53.000Z,597824331,32.38502,52.49999,0,13.09496,108.7382,0.753958,-0.060018,60,
