ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,historical?
2026-04-07T20:44:09.000Z,149804332,23.98667,78.86166,0,13.25765,82.45138,0.942625,-0.06307,60,false
2026-04-07T20:45:09.000Z,149864333,23.95001,78.615,0,13.25721,84.71069,0.942958,-0.059001,60,false
2026-04-07T20:46:09.000Z,149924332,23.92834,78.39828,0,13.2575,85.18473,0.942312,-0.061035,60,false
2026-04-07T20:47:09.000Z,149984332,23.93168,78.53835,0,13.25648,88.7146,0.942708,-0.059001,60,false
2026-04-07T20:48:09.000Z,150044332,23.89834,78.83668,0,13.257,83.64462,0.942812,-0.057983,60,false
2026-04-07T20:49:09.000Z,150104331,23.88168,79.51499,0,13.25627,88.33414,0.942958,-0.057983,60,false
2026-04-07T20:50:09.000Z,150164331,23.85001,79.44669,0,13.25698,87.12769,0.942083,-0.057983,60,false
2026-04-07T20:51:09.000Z,150224332,23.82334,79.31498,0,13.25675,86.72994,0.941979,-0.060018,60,false
2026-04-07T20:52:09.000Z,150284332,23.82001,80.20333,0,13.25794,83.64767,0.942083,-0.062052,60,false
2026-04-07T20:53:09.000Z,150344332,23.82001,80.50502,0,13.25787,83.45846,0.940958,-0.059001,60,false
2026-04-07T20:54:09.000Z,150404332,23.83167,81.86669,0,13.25798,84.82361,0.941417,-0.056966,60,false
2026-04-07T20:55:09.000Z,150464332,23.79167,81.18336,0,13.25698,85.41972,0.938937,-0.06307,60,false
2026-04-07T20:56:09.000Z,150524332,23.77667,79.95834,0,13.25796,85.80627,0.938771,-0.062052,60,false
2026-04-07T20:57:09.000Z,150584332,23.77668,79.31503,0,13.25773,84.57133,0.939833,-0.061035,60,false
2026-04-07T20:58:09.000Z,150644332,23.72832,79.02001,0,13.25827,84.32821,0.939375,-0.052897,60,false
2026-04-07T20:59:09.000Z,150704332,23.69666,79.38669,0,13.25773,83.43302,0.939729,-0.06307,60,false
2026-04-07T21:00:09.000Z,150764332,23.68332,79.10168,0,13.25565,88.46334,0.94125,-0.062052,60,false
2026-04-07T21:01:09.000Z,150824332,23.67333,78.965,0,13.25769,82.79826,0.940313,-0.059001,60,false
2026-04-07T21:02:09.000Z,150884332,23.66999,79.66165,0,13.25679,85.74117,0.939313,-0.059001,60,false
2026-04-07T21:03:09.000Z,150944331,23.63999,79.75833,0,13.25767,83.87146,0.938188,-0.060018,60,false
2026-04-07T21:04:09.000Z,151004332,23.62666,79.59835,0,13.25704,84.88871,0.939604,-0.065104,60,false
2026-04-07T21:05:09.000Z,151064332,23.59332,79.31499,0,13.25644,88.98112,0.939917,-0.062052,60,false
2026-04-07T21:06:09.000Z,151124331,23.57665,80.66667,0,13.25754,85.7371,0.937938,-0.057983,60,false
2026-04-07T21:07:09.000Z,151184332,23.53666,81.86336,0,13.25744,84.04642,0.937416,-0.061035,60,false
2026-04-07T21:08:09.000Z,151244331,23.47834,80.98329,0,13.25617,88.53455,0.938687,-0.054932,60,false
2026-04-07T21:09:08.000Z,151304332,23.48667,80.39666,0,13.25554,91.78873,0.938396,-0.057983,60,false
2026-04-07T21:10:08.000Z,151364332,23.475,79.71669,0,13.25715,85.89376,0.937292,-0.064087,60,false
2026-04-07T21:11:08.000Z,151424331,23.44167,80.38832,0,13.25719,86.36475,0.936625,-0.055949,60,false
2026-04-07T21:12:08.000Z,151484331,23.47167,81.6267,0,13.25721,86.31998,0.938417,-0.050863,60,false
2026-04-07T21:13:08.000Z,151544332,23.43167,82.34499,0,13.25792,82.99154,0.937562,-0.059001,60,false
2026-04-07T21:14:08.000Z,151604331,23.39168,82.96999,0,13.25685,84.71273,0.93875,-0.057983,60,false
2026-04-07T21:15:08.000Z,151664331,23.36835,82.19834,0,13.25752,86.91508,0.939729,-0.066121,60,false
2026-04-07T21:16:08.000Z,151724332,23.37168,82.00999,0,13.2571,84.14917,0.935646,-0.060018,60,false
2026-04-07T21:17:08.000Z,151784332,23.36667,82.04169,0,13.25812,84.74935,0.937042,-0.059001,60,false
2026-04-07T21:18:08.000Z,151844332,23.34668,81.99666,0,13.25723,84.46655,0.935688,-0.062052,60,false
2026-04-07T21:19:08.000Z,151904333,23.36835,82.645,0,13.25781,85.30985,0.933792,-0.06307,60,false
2026-04-07T21:20:08.000Z,151964332,23.35001,82.56667,0,13.2564,87.34335,0.936479,-0.059001,60,false
2026-04-07T21:21:08.000Z,152024331,23.32501,81.8,0,13.25783,84.81954,0.934542,-0.057983,60,false
2026-04-07T21:22:08.000Z,152084331,23.30667,80.73668,0,13.25777,83.92233,0.938729,-0.061035,60,false
2026-04-07T21:23:08.000Z,152144332,23.29333,80.63002,0,13.25727,86.1908,0.936292,-0.06307,60,false
2026-04-07T21:24:08.000Z,152204332,23.27333,80.34,0,13.25771,83.06885,0.937146,-0.057983,60,false
2026-04-07T21:25:08.000Z,152264331,23.26333,80.25497,0,13.25748,86.37695,0.935729,-0.060018,60,false
2026-04-07T21:26:08.000Z,152324332,23.25667,79.75502,0,13.2571,85.27731,0.935375,-0.062052,60,false
2026-04-07T21:27:08.000Z,152384332,23.23333,80.17164,0,13.25781,86.8215,0.939354,-0.061035,60,false
2026-04-07T21:28:08.000Z,152444333,23.22833,80.53502,0,13.25698,85.05859,0.937479,-0.062052,60,false
2026-04-07T21:29:08.000Z,152504332,23.21999,80.93,0,13.25692,86.70145,0.935979,-0.060018,60,false
2026-04-07T21:30:08.000Z,152564331,23.18166,79.73999,0,13.2579,83.6965,0.937604,-0.060018,60,false
2026-04-07T21:31:08.000Z,152624332,23.15666,79.03671,0,13.2561,88.60372,0.938354,-0.061035,60,false
2026-04-07T21:32:08.000Z,152684332,23.10332,79.08166,0,13.25836,82.8776,0.939354,-0.065104,60,false
2026-04-07T21:33:08.000Z,152744332,23.09999,78.90502,0,13.25633,85.88461,0.937875,-0.060018,60,false
2026-04-07T21:34:08.000Z,152804332,23.07166,78.63003,0,13.258,84.12272,0.93475,-0.064087,60,false
2026-04-07T21:35:08.000Z,152864331,23.06833,79.41501,0,13.25711,83.40454,0.934708,-0.057983,60,false
2026-04-07T21:36:08.000Z,152924332,23.05333,79.53835,0,13.25763,84.89481,0.934646,-0.057983,60,false
2026-04-07T21:37:08.000Z,152984332,23.015,79.21336,0,13.25685,84.08102,0.936604,-0.061035,60,false
2026-04-07T21:38:08.000Z,153044332,22.99833,79.00002,0,13.25754,84.40247,0.935854,-0.057983,60,false
2026-04-07T21:39:08.000Z,153104331,22.99667,79.32335,0,13.257,82.88473,0.934292,-0.059001,60,false
2026-04-07T21:40:08.000Z,153164332,22.95501,79.53667,0,13.25714,84.18478,0.935063,-0.059001,60,false
2026-04-07T21:41:08.000Z,153224332,22.96,80.84998,0,13.25661,86.69027,0.934417,-0.060018,60,false
2026-04-07T21:42:08.000Z,153284333,22.94667,81.45668,0,13.25698,81.93054,0.933042,-0.055949,60,false
2026-04-07T21:43:08.000Z,153344332,22.92334,81.28831,0,13.25762,82.85319,0.933,-0.06307,60,false
2026-04-07T21:44:08.000Z,153404331,22.93167,81.17001,0,13.25714,86.2559,0.935083,-0.059001,60,false
2026-04-07T21:45:08.000Z,153464332,22.92168,81.11336,0,13.25658,86.67501,0.933417,-0.062052,60,false
2026-04-07T21:46:08.000Z,153524332,22.89502,81.01833,0,13.25662,88.8621,0.936479,-0.064087,60,false
2026-04-07T21:47:08.000Z,153584331,22.87001,80.13502,0,13.25735,82.8776,0.936708,-0.057983,60,false
2026-04-07T21:48:08.000Z,153644332,22.86668,80.04003,0,13.25692,86.58447,0.937229,-0.054932,60,false
2026-04-07T21:49:08.000Z,153704331,22.85668,80.17997,0,13.257,84.18274,0.93425,-0.06307,60,false
2026-04-07T21:50:08.000Z,153764332,22.86167,80.92503,0,13.25587,85.31393,0.932729,-0.061035,60,false
2026-04-07T21:51:08.000Z,153824332,22.83001,81.44169,0,13.25646,85.5072,0.931708,-0.060018,60,false
2026-04-07T21:52:08.000Z,153884332,22.85501,82.38833,0,13.25694,82.37,0.934458,-0.066121,60,false
2026-04-07T21:53:08.000Z,153944332,22.83334,83.8517,0,13.25571,85.32816,0.931563,-0.060018,60,false
2026-04-07T21:54:08.000Z,154004332,22.83001,84.20335,0,13.25686,84.74325,0.930813,-0.057983,60,false
2026-04-07T21:55:08.000Z,154064332,22.81667,82.85336,0,13.25798,84.74121,0.935271,-0.060018,60,false
2026-04-07T21:56:08.000Z,154124332,22.78001,81.67167,0,13.25619,85.11658,0.932875,-0.065104,60,false
2026-04-07T21:57:08.000Z,154184332,22.78168,81.73832,0,13.25731,84.91211,0.936208,-0.057983,60,false
2026-04-07T21:58:08.000Z,154244332,22.78667,81.01331,0,13.25687,83.00272,0.935229,-0.060018,60,false
2026-04-07T21:59:08.000Z,154304333,22.785,81.01334,0,13.25698,82.34965,0.933292,-0.059001,60,false
2026-04-07T22:00:08.000Z,154364333,22.76667,80.68002,0,13.25683,83.14921,0.930333,-0.059001,60,false
2026-04-07T22:01:08.000Z,154424332,22.745,80.53336,0,13.25706,85.436,0.928396,-0.064087,60,false
2026-04-07T22:02:08.000Z,154484332,22.74499,80.57999,0,13.25629,85.27731,0.929583,-0.061035,60,false
2026-04-07T22:03:08.000Z,154544332,22.72999,80.09002,0,13.25658,83.35673,0.930271,-0.060018,60,false
2026-04-07T22:04:08.000Z,154604332,22.74166,80.42168,0,13.25638,84.97925,0.932458,-0.057983,60,false
2026-04-07T22:05:08.000Z,154664332,22.72,80.0433,0,13.2565,87.17346,0.930771,-0.062052,60,false
2026-04-07T22:06:08.000Z,154724333,22.70333,79.99503,0,13.25596,88.76444,0.929688,-0.059001,60,false
2026-04-07T22:07:08.000Z,154784332,22.69333,80.12168,0,13.25585,85.03723,0.929167,-0.060018,60,false
2026-04-07T22:08:08.000Z,154844332,22.70166,80.09499,0,13.25598,85.73202,0.928125,-0.060018,60,false
2026-04-07T22:09:08.000Z,154904331,22.68833,79.72337,0,13.25733,84.81039,0.928146,-0.064087,60,false
2026-04-07T22:10:08.000Z,154964332,22.68666,79.83999,0,13.25729,84.26208,0.93025,-0.06307,60,false
2026-04-07T22:11:08.000Z,155024332,22.65832,80.66502,0,13.25661,83.24585,0.928896,-0.061035,60,false
2026-04-07T22:12:08.000Z,155084332,22.68333,81.04665,0,13.25696,82.18384,0.928813,-0.057983,60,false
2026-04-07T22:13:08.000Z,155144332,22.66499,80.47334,0,13.25706,86.00668,0.929438,-0.064087,60,false
2026-04-07T22:14:08.000Z,155204332,22.63833,79.78834,0,13.25729,82.88879,0.929854,-0.065104,60,false
2026-04-07T22:15:08.000Z,155264333,22.65332,79.95334,0,13.25554,85.7371,0.930167,-0.059001,60,false
2026-04-07T22:16:08.000Z,155324332,22.67833,80.35169,0,13.25566,87.04224,0.930229,-0.06307,60,false
2026-04-07T22:17:08.000Z,155384332,22.66833,80.24001,0,13.25642,84.33024,0.928604,-0.062052,60,false
2026-04-07T22:18:08.000Z,155444332,22.69166,80.52166,0,13.25687,83.96606,0.928063,-0.060018,60,false
2026-04-07T22:19:08.000Z,155504332,22.69166,81.42167,0,13.25615,85.69437,0.926042,-0.061035,60,false
2026-04-07T22:20:08.000Z,155564332,22.72333,81.92501,0,13.25706,84.29667,0.925938,-0.055949,60,false
2026-04-07T22:21:08.000Z,155624332,22.77334,82.57668,0,13.25598,84.08102,0.925271,-0.060018,60,false
2026-04-07T22:22:08.000Z,155684332,22.79333,83.38667,0,13.25596,86.56413,0.925729,-0.062052,60,false
2026-04-07T22:23:08.000Z,155744332,22.81834,84.04833,0,13.25567,88.66577,0.924292,-0.059001,60,false
2026-04-07T22:24:08.000Z,155804333,22.86168,84.69998,0,13.25704,84.60999,0.926542,-0.05188,60,false
2026-04-07T22:25:08.000Z,155864332,22.89001,84.98666,0,13.25604,83.9091,0.926688,-0.060018,60,false
2026-04-07T22:26:08.000Z,155924332,22.94334,85.04671,0,13.25731,85.98938,0.926937,-0.06307,60,false
2026-04-07T22:27:08.000Z,155984332,23.01166,85.10168,0,13.25635,84.01591,0.927313,-0.060018,60,false
2026-04-07T22:28:08.000Z,156044332,23.05832,85.36662,0,13.25673,85.92733,0.926479,-0.062052,60,false
2026-04-07T22:29:08.000Z,156104331,23.14665,85.51336,0,13.2565,84.03015,0.927938,-0.057983,60,false
2026-04-07T22:30:08.000Z,156164332,23.16332,85.34666,0,13.25654,87.03207,0.930667,-0.061035,60,false
2026-04-07T22:31:08.000Z,156224331,23.23333,85.13496,0,13.25621,84.23666,0.931396,-0.054932,60,false
2026-04-07T22:32:08.000Z,156284332,23.30667,85.34834,0,13.25673,85.37801,0.933563,-0.057983,60,false
2026-04-07T22:33:08.000Z,156344332,23.34001,85.47163,0,13.25715,84.20614,0.931271,-0.06307,60,false
2026-04-07T22:34:08.000Z,156404332,23.38834,85.26667,0,13.25712,84.61304,0.93225,-0.061035,60,false
2026-04-07T22:35:08.000Z,156464332,23.43667,85.13332,0,13.25721,83.96098,0.930812,-0.055949,60,false
2026-04-07T22:36:08.000Z,156524332,23.49667,84.965,0,13.25675,84.98535,0.931854,-0.06307,60,false
2026-04-07T22:37:08.000Z,156584332,23.53166,84.98499,0,13.25683,82.1401,0.934042,-0.054932,60,false
2026-04-07T22:38:08.000Z,156644332,23.61665,84.92332,0,13.25623,84.41976,0.932646,-0.060018,60,false
2026-04-07T22:39:08.000Z,156704332,23.66833,85.33163,0,13.25646,85.74422,0.932604,-0.060018,60,false
2026-04-07T22:40:08.000Z,156764332,23.76167,85.32835,0,13.25585,85.94767,0.928917,-0.064087,60,false
2026-04-07T22:41:08.000Z,156824331,23.83501,85.37997,0,13.2565,85.28544,0.931437,-0.057983,60,false
2026-04-07T22:42:08.000Z,156884332,23.86834,85.13499,0,13.2563,85.12167,0.932313,-0.06307,60,false
2026-04-07T22:43:08.000Z,156944332,23.96,85.33496,0,13.25642,85.63538,0.934396,-0.057983,60,false
2026-04-07T22:44:08.000Z,157004331,24.01833,85.30168,0,13.25602,83.79822,0.931104,-0.061035,60,false
2026-04-07T22:45:08.000Z,157064332,24.09332,85.04668,0,13.25635,82.61719,0.930125,-0.061035,60,false
2026-04-07T22:46:08.000Z,157124332,24.14665,84.95164,0,13.25541,84.59473,0.933,-0.057983,60,false
2026-04-07T22:47:08.000Z,157184332,24.19,84.83667,0,13.25667,85.26917,0.932688,-0.061035,60,false
2026-04-07T22:48:08.000Z,157244333,24.28168,84.75503,0,13.25654,82.16553,0.933396,-0.059001,60,false
2026-04-07T22:49:08.000Z,157304332,24.35168,84.32998,0,13.25658,86.02804,0.934417,-0.065104,60,false
2026-04-07T22:50:08.000Z,157364332,24.41667,84.57669,0,13.25654,83.44727,0.936083,-0.059001,60,false
2026-04-07T22:51:08.000Z,157424332,24.47667,84.71004,0,13.25606,85.96497,0.933729,-0.060018,60,false
2026-04-07T22:52:08.000Z,157484332,24.56166,84.32833,0,13.25612,83.77991,0.928792,-0.056966,60,false
2026-04-07T22:53:08.000Z,157544332,24.59832,84.12165,0,13.25627,86.20504,0.926854,-0.060018,60,false
2026-04-07T22:54:08.000Z,157604331,24.61165,83.48999,0,13.25659,82.75858,0.924958,-0.061035,60,false
2026-04-07T22:55:08.000Z,157664332,24.67332,83.43502,0,13.25683,84.68832,0.924729,-0.060018,60,false
2026-04-07T22:56:08.000Z,157724333,24.70166,83.33833,0,13.2565,83.74329,0.925375,-0.056966,60,false
2026-04-07T22:57:08.000Z,157784332,24.75001,83.42166,0,13.25621,83.80941,0.924833,-0.057983,60,false
2026-04-07T22:58:08.000Z,157844332,24.77,83.4617,0,13.25617,85.24374,0.926042,-0.056966,60,false
2026-04-07T22:59:08.000Z,157904332,24.82501,83.39998,0,13.256,85.39124,0.926437,-0.059001,60,false
2026-04-07T23:00:08.000Z,157964332,24.85001,83.20502,0,13.25617,86.00973,0.923979,-0.061035,60,false
2026-04-07T23:01:08.000Z,158024331,24.88334,83.10505,0,13.25632,85.04333,0.926458,-0.056966,60,false
2026-04-07T23:02:08.000Z,158084332,24.92334,83.02332,0,13.25694,83.79618,0.926729,-0.061035,60,false
2026-04-07T23:03:08.000Z,158144332,24.95667,83.09167,0,13.2565,84.77579,0.923042,-0.056966,60,false
2026-04-07T23:04:08.000Z,158204331,24.99,83.07835,0,13.25721,83.83179,0.924771,-0.055949,60,false
2026-04-07T23:05:08.000Z,158264333,25.005,82.70004,0,13.25736,83.56323,0.925438,-0.061035,60,false
2026-04-07T23:06:08.000Z,158324332,25.03833,82.63834,0,13.25637,84.25802,0.9225,-0.056966,60,false
2026-04-07T23:07:08.000Z,158384332,25.05999,82.40996,0,13.25721,82.72196,0.925021,-0.062052,60,false
2026-04-07T23:08:08.000Z,158444332,25.11499,82.41499,0,13.25723,84.63847,0.923521,-0.059001,60,false
2026-04-07T23:09:08.000Z,158504331,25.15332,82.56995,0,13.25669,85.04333,0.921375,-0.060018,60,false
2026-04-07T23:10:08.000Z,158564332,25.17666,82.70667,0,13.2569,84.79919,0.92225,-0.061035,60,false
2026-04-07T23:11:08.000Z,158624333,25.20666,82.72829,0,13.25625,85.26611,0.921479,-0.059001,60,false
2026-04-07T23:12:08.000Z,158684332,25.24834,82.59834,0,13.25677,84.88668,0.921791,-0.061035,60,false
2026-04-07T23:13:08.000Z,158744333,25.27667,82.62833,0,13.2576,84.28548,0.922229,-0.061035,60,false
2026-04-07T23:14:08.000Z,158804332,25.30168,82.54166,0,13.25568,85.89884,0.920417,-0.06307,60,false
2026-04-07T23:15:08.000Z,158864331,25.33335,82.25002,0,13.25702,83.47168,0.921375,-0.061035,60,false
2026-04-07T23:16:08.000Z,158924332,25.36835,82.29334,0,13.25561,89.1215,0.91825,-0.062052,60,false
2026-04-07T23:17:08.000Z,158984332,25.39501,82.17998,0,13.25696,85.61605,0.920979,-0.060018,60,false
2026-04-07T23:18:08.000Z,159044332,25.42001,82.38331,0,13.25602,85.7076,0.919146,-0.059001,60,false
2026-04-07T23:19:08.000Z,159104332,25.46834,82.20667,0,13.25688,85.2651,0.914125,-0.059001,60,false
2026-04-07T23:20:08.000Z,159164331,25.51333,81.84331,0,13.25625,86.73299,0.914875,-0.06307,60,false
2026-04-07T23:21:08.000Z,159224331,25.51666,81.56837,0,13.25675,87.31079,0.914792,-0.061035,60,false
2026-04-07T23:22:08.000Z,159284331,25.55499,81.74004,0,13.25613,87.17346,0.9135,-0.064087,60,false
2026-04-07T23:23:08.000Z,159344332,25.62499,81.46164,0,13.25731,84.62931,0.909896,-0.060018,60,false
2026-04-07T23:24:08.000Z,159404332,25.65499,81.53504,0,13.25664,85.58553,0.907459,-0.056966,60,false
2026-04-07T23:25:08.000Z,159464332,25.74668,81.71166,0,13.25702,86.30371,0.907125,-0.062052,60,false
2026-04-07T23:26:08.000Z,159524332,25.82168,81.59666,0,13.2571,84.45536,0.904479,-0.061035,60,false
2026-04-07T23:27:08.000Z,159584332,25.89168,80.66335,0,13.25762,84.36076,0.905083,-0.060018,60,false
2026-04-07T23:28:08.000Z,159644332,25.96,80.86168,0,13.25758,84.27023,0.902042,-0.062052,60,false
2026-04-07T23:29:08.000Z,159704331,26.03166,81.05833,0,13.25756,83.77787,0.898396,-0.062052,60,false
2026-04-07T23:30:08.000Z,159764332,26.09165,80.78663,0,13.25752,84.36178,0.897813,-0.059001,60,false
2026-04-07T23:31:08.000Z,159824332,26.15499,80.82497,0,13.25665,87.22128,0.894833,-0.057983,60,false
2026-04-07T23:32:08.000Z,159884332,26.22333,80.78832,0,13.25783,82.50936,0.888291,-0.06307,60,false
2026-04-07T23:33:08.000Z,159944332,26.32001,80.92834,0,13.2581,84.47266,0.886292,-0.059001,60,false
2026-04-07T23:34:08.000Z,160004332,26.42167,81.10335,0,13.25754,84.04032,0.887895,-0.059001,60,false
2026-04-07T23:35:08.000Z,160064332,26.52999,81.36832,0,13.25663,86.75842,0.889563,-0.060018,60,false
2026-04-07T23:36:08.000Z,160124332,26.63998,80.31165,0,13.25719,85.04639,0.890854,-0.061035,60,false
2026-04-07T23:37:08.000Z,160184332,26.71166,79.12,0,13.25681,88.16223,0.888833,-0.061035,60,false
2026-04-07T23:38:08.000Z,160244331,26.78168,79.09835,0,13.25708,83.81246,0.8855,-0.059001,60,false
2026-04-07T23:39:08.000Z,160304332,26.86001,78.8317,0,13.25748,86.37492,0.881312,-0.060018,60,false
2026-04-07T23:40:08.000Z,160364333,26.95501,78.85336,0,13.25729,86.98934,0.886,-0.054932,60,false
2026-04-07T23:41:08.000Z,160424332,27.03999,78.74168,0,13.2581,85.05045,0.888854,-0.057983,60,false
2026-04-07T23:42:08.000Z,160484332,27.17333,78.19833,0,13.2574,85.63639,0.887271,-0.057983,60,false
2026-04-07T23:43:08.000Z,160544332,27.26168,77.70997,0,13.25777,84.39535,0.88725,-0.062052,60,false
2026-04-07T23:44:08.000Z,160604332,27.34334,77.55998,0,13.2579,84.25598,0.886292,-0.060018,60,false
2026-04-07T23:45:08.000Z,160664333,27.41168,77.52332,0,13.25748,85.27222,0.878208,-0.057983,60,false
2026-04-07T23:46:08.000Z,160724332,27.53333,77.04832,0,13.2575,87.72278,0.877542,-0.059001,60,false
2026-04-07T23:47:08.000Z,160784332,27.64165,77.2133,0,13.25833,84.68729,0.879896,-0.061035,60,false
2026-04-07T23:48:08.000Z,160844332,27.72334,77.09831,0,13.25798,85.74931,0.879813,-0.060018,60,false
2026-04-07T23:49:08.000Z,160904333,27.79168,76.60332,0,13.25848,83.13192,0.881708,-0.061035,60,false
2026-04-07T23:50:08.000Z,160964332,27.83835,76.34003,0,13.25883,85.51127,0.882687,-0.062052,60,false
2026-04-07T23:51:08.000Z,161024332,27.85668,75.73338,0,13.25811,84.56421,0.880979,-0.057983,60,false
2026-04-07T23:52:08.000Z,161084332,27.89168,75.60501,0,13.25844,85.92733,0.882208,-0.057983,60,false
2026-04-07T23:53:08.000Z,161144332,27.92001,75.745,0,13.25863,84.08102,0.871,-0.061035,60,false
2026-04-07T23:54:08.000Z,161204332,27.95334,76.07836,0,13.2585,84.36788,0.869542,-0.061035,60,false
2026-04-07T23:55:08.000Z,161264332,27.98833,75.78165,0,13.25883,84.01286,0.873458,-0.056966,60,false
2026-04-07T23:56:08.000Z,161324332,28.06165,75.47668,0,13.25737,89.02384,0.872271,-0.062052,60,false
2026-04-07T23:57:08.000Z,161384332,28.11166,75.36336,0,13.25869,83.88468,0.868771,-0.062052,60,false
2026-04-07T23:58:08.000Z,161444332,28.17666,74.86333,0,13.25786,86.88761,0.868792,-0.057983,60,false
2026-04-07T23:59:08.000Z,161504332,28.2,74.79834,0,13.25894,86.74215,0.867417,-0.060018,60,false
2026-04-08T00:00:08.000Z,161564332,28.26501,74.55,0,13.25765,86.76249,0.894708,-0.062052,60,false
2026-04-08T00:01:08.000Z,161624332,28.29334,73.90501,0,13.25789,86.1379,0.897312,-0.059001,60,false
2026-04-08T00:02:08.000Z,161684332,28.28835,74.18497,0,13.2589,86.76351,0.894646,-0.062052,60,false
2026-04-08T00:03:08.000Z,161744331,28.31501,74.19833,0,13.25954,84.7463,0.890437,-0.064087,60,false
2026-04-08T00:04:08.000Z,161804332,28.34001,73.96499,0,13.25892,84.85413,0.890563,-0.061035,60,false
2026-04-08T00:05:08.000Z,161864332,28.37668,74.43836,0,13.25898,89.73999,0.884187,-0.059001,60,false
2026-04-08T00:06:08.000Z,161924332,28.44168,73.89001,0,13.25833,87.3586,0.880917,-0.061035,60,false
2026-04-08T00:07:08.000Z,161984332,28.46,73.88667,0,13.25981,84.53471,0.883417,-0.054932,60,false
2026-04-08T00:08:08.000Z,162044332,28.51999,73.27,0,13.26025,82.89896,0.881437,-0.053914,60,false
2026-04-08T00:09:08.000Z,162104332,28.55999,72.76665,0,13.25867,89.70846,0.885979,-0.06307,60,false
2026-04-08T00:10:08.000Z,162164332,28.60332,73.02999,0,13.25948,85.05045,0.872896,-0.054932,60,false
2026-04-08T00:11:08.000Z,162224333,28.68165,72.49831,0,13.25998,84.73409,0.866896,-0.057983,60,false
2026-04-08T00:12:08.000Z,162284331,28.69999,72.54166,0,13.26077,83.50729,0.86575,-0.06307,60,false
2026-04-08T00:13:08.000Z,162344332,28.75834,72.75835,0,13.25981,84.4045,0.874229,-0.06307,60,false
2026-04-08T00:14:08.000Z,162404332,28.80835,72.39668,0,13.26054,84.44926,0.883,-0.06307,60,false
2026-04-08T00:15:08.000Z,162464333,28.84668,72.82334,0,13.25946,86.77775,0.890375,-0.057983,60,false
2026-04-08T00:16:08.000Z,162524332,28.94834,72.92832,0,13.25879,87.50407,0.891146,-0.062052,60,false
2026-04-08T00:17:08.000Z,162584332,29.04832,72.52999,0,13.25923,86.25183,0.885104,-0.062052,60,false
2026-04-08T00:18:08.000Z,162644332,29.11664,71.96835,0,13.26048,83.91317,0.883812,-0.06307,60,false
2026-04-08T00:19:08.000Z,162704332,29.25001,71.70499,0,13.25946,84.44519,0.88475,-0.061035,60,false
2026-04-08T00:20:08.000Z,162764332,29.37835,71.22666,0,13.26077,86.90186,0.878875,-0.057983,60,false
2026-04-08T00:21:08.000Z,162824332,29.43001,70.40832,0,13.25952,86.96391,0.878313,-0.067139,60,false
2026-04-08T00:22:08.000Z,162884331,29.53832,70.31501,0,13.26142,85.1593,0.878958,-0.056966,60,false
2026-04-08T00:23:08.000Z,162944332,29.67332,70.27832,0,13.26111,84.54081,0.875,-0.059001,60,false
2026-04-08T00:24:08.000Z,163004331,29.73667,69.64666,0,13.26021,87.99235,0.878563,-0.060018,60,false
2026-04-08T00:25:08.000Z,163064332,29.75167,68.82333,0,13.26121,84.36076,0.883104,-0.059001,60,false
2026-04-08T00:26:08.000Z,163124332,29.78501,69.04501,0,13.2605,87.15515,0.885917,-0.064087,60,false
2026-04-08T00:27:08.000Z,163184331,29.77001,68.93002,0,13.26088,84.11865,0.881,-0.056966,60,false
2026-04-08T00:28:08.000Z,163244332,29.80668,69.32834,0,13.26054,87.48373,0.875375,-0.061035,60,false
2026-04-08T00:29:08.000Z,163304332,29.85001,68.89,0,13.26096,84.71273,0.876729,-0.059001,60,false
2026-04-08T00:30:08.000Z,163364332,29.87668,68.85,0,13.26165,84.788,0.878062,-0.057983,60,false
2026-04-08T00:31:08.000Z,163424332,29.93334,69.09666,0,13.26069,87.6475,0.878417,-0.059001,60,false
2026-04-08T00:32:08.000Z,163484331,29.95834,68.61333,0,13.26154,89.31681,0.878396,-0.062052,60,false
2026-04-08T00:33:08.000Z,163544332,30.01,68.13002,0,13.26129,85.86629,0.878854,-0.061035,60,false
2026-04-08T00:34:08.000Z,163604331,30.10998,67.91334,0,13.26188,86.39526,0.882833,-0.064087,60,false
2026-04-08T00:35:08.000Z,163664331,30.15499,67.68501,0,13.26171,86.71163,0.885958,-0.060018,60,false
2026-04-08T00:36:08.000Z,163724332,30.23334,67.46833,0,13.26017,87.85909,0.877771,-0.061035,60,false
2026-04-08T00:37:08.000Z,163784331,30.32168,67.60168,0,13.26171,87.41862,0.878291,-0.064087,60,false
2026-04-08T00:38:08.000Z,163844332,30.42501,67.30499,0,13.26132,86.24776,0.870458,-0.054932,60,false
2026-04-08T00:39:08.000Z,163904332,30.54666,67.86501,0,13.26229,87.08801,0.863896,-0.059001,60,false
2026-04-08T00:40:08.000Z,163964331,30.63498,66.12498,0,13.26223,85.12878,0.867083,-0.061035,60,false
2026-04-08T00:41:08.000Z,164024331,30.62832,65.80999,0,13.26213,86.81335,0.870813,-0.061035,60,false
2026-04-08T00:42:08.000Z,164084332,30.57665,65.78831,0,13.2635,83.62833,0.867104,-0.062052,60,false
2026-04-08T00:43:08.000Z,164144332,30.535,65.48331,0,13.2625,87.68107,0.868396,-0.057983,60,false
2026-04-08T00:44:08.000Z,164204332,30.49833,66.17667,0,13.26238,85.08606,0.873771,-0.056966,60,false
